seed,method,mse,rmse,mae,coverage,coverage_percent,mean_width,median_width,mean_interval_score,lower_miss_rate,upper_miss_rate,elapsed_seconds,selected_residual_window
2022,M1_DistPred_ANN,22.095408070093868,4.700575291397199,3.713788036453949,0.875,87.5,15.123256971182819,13.375296936828223,27.13285620725107,0.055,0.07,37.53481839998858,
2022,M2_DistPred_Minusformer,25.9122765883106,5.0904102573673375,3.967798184459887,0.855,85.5,15.81188831383228,14.58983061782277,30.055677711006773,0.065,0.08,37.932952200004365,
2022,M3_Quantile_ANN,22.5801283685485,4.751855255429031,3.776520758709588,0.89,89.0,16.5776524620676,14.64575840505111,26.02100531683378,0.045,0.065,37.45172040001489,
2022,M4_Quantile_Minusformer,26.559019541692624,5.153544366908334,4.109600570890327,0.785,78.5,13.267977344932552,11.914545777628074,39.95706960001948,0.09,0.125,38.085672899964266,
2022,M5_SortBootstrap_ANN,20.427879579156993,4.519721183785234,3.500284356529578,0.555,55.50000000000001,6.6204417730481895,6.039755129246197,53.7282069516089,0.215,0.23,46.70491680002306,
2022,M6_OOT_Adaptive_EnbPI,22.239180030556426,4.715843512093719,3.6533328960547697,0.865,86.5,13.62665824597729,12.908046948136484,26.596752513866118,0.045,0.09,192.08198060002178,300.0
2023,M1_DistPred_ANN,16.900458546615628,4.111016729060541,3.0640229577146774,0.92,92.0,15.348150278964004,14.586276541424297,22.691401243353848,0.035,0.045,13.261889500019606,
2023,M2_DistPred_Minusformer,17.874742190184296,4.2278531419840375,3.1011858638037175,0.89,89.0,15.044339009561499,14.30252780262677,24.19685516228904,0.065,0.045,13.623913799936417,
2023,M3_Quantile_ANN,16.82367015833934,4.101666753691643,3.044507296184151,0.89,89.0,14.491105412282904,14.338270280315252,24.074413693060343,0.055,0.055,13.223743400012609,
2023,M4_Quantile_Minusformer,17.92077988386407,4.233294211824176,3.1327206952390516,0.905,90.5,16.78086867515083,15.227430531863565,25.83204632846748,0.055,0.04,14.600597699987702,
2023,M5_SortBootstrap_ANN,15.379085458950936,3.9216177094345817,3.0042064069377603,0.63,63.0,6.8831101414197295,6.67135425349385,37.76447577249217,0.175,0.195,20.598404399992432,
2023,M6_OOT_Adaptive_EnbPI,16.85777045381327,4.1058215321435085,3.1488745305860473,0.93,93.0,15.507165198609869,15.84550101196999,21.28794290132357,0.04,0.03,173.19043910002802,200.0
2024,M1_DistPred_ANN,9.309747727328988,3.05118792068417,2.4302611476973213,0.92,92.0,11.334957902337571,11.327783358424076,15.946398602589753,0.035,0.045,32.678084400016814,
2024,M2_DistPred_Minusformer,10.536772078708628,3.2460394450327663,2.605162091829379,0.9,90.0,12.217943171764869,11.796536055300399,18.527782773424796,0.06,0.04,33.3607165000285,
2024,M3_Quantile_ANN,9.82981079500805,3.1352529076628013,2.4962813596246285,0.95,95.0,12.122435721661109,11.713406339937244,15.768423136381053,0.025,0.025,32.6230337000452,
2024,M4_Quantile_Minusformer,10.424080915462675,3.228634528010669,2.581460226332661,0.43,43.0,4.2559811895146575,4.080472504001127,43.367001213834044,0.305,0.265,33.1116461000056,
2024,M5_SortBootstrap_ANN,8.884135079293332,2.9806266252741773,2.324701930591364,0.655,65.5,5.581143711320271,5.535289047499802,27.573770879919284,0.185,0.16,40.70097290002741,
2024,M6_OOT_Adaptive_EnbPI,9.762539545155732,3.1245062882247066,2.4935201089333545,0.945,94.5,11.980257836674227,11.87462481609138,15.677410551799845,0.04,0.015,180.45720449998043,200.0
2025,M1_DistPred_ANN,12.850178374987845,3.584714545816423,2.7897568062006624,0.89,89.0,11.977866286562035,11.378453140718904,20.054360848598296,0.035,0.075,14.181306999991648,
2025,M2_DistPred_Minusformer,12.648826750072853,3.5565189089997613,2.7508426890814857,0.88,88.0,12.286829950736115,10.986822516980022,18.8308283989318,0.045,0.075,15.561052199976984,
2025,M3_Quantile_ANN,13.23124122520832,3.6374773161091083,2.8010449258761265,0.935,93.5,12.963579410241195,11.771055561391815,19.246733920965866,0.02,0.045,14.069903199968394,
