Date,adjusted_close
2020-07-28,21.868141174316406
2020-07-29,21.646509170532227
2020-07-30,21.9631290435791
2020-07-31,21.910358428955078
2020-08-03,21.530412673950195
2020-08-04,21.804821014404297
2020-08-05,22.015901565551758
2020-08-06,22.248088836669922
2020-08-07,22.089778900146484
2020-08-10,22.290307998657227
2020-08-11,22.121440887451172
2020-08-12,21.794261932373047
2020-08-13,22.005346298217773
2020-08-14,22.058115005493164
2020-08-17,22.290307998657227
2020-08-18,22.16365623474121
2020-08-19,22.005346298217773
2020-08-20,21.234895706176758
2020-08-21,21.699277877807617
2020-08-24,21.76259994506836
2020-08-25,21.931467056274414
2020-08-26,22.015901565551758
2020-08-27,22.06867218017578
2020-08-28,21.847034454345703
2020-08-31,21.488197326660156
2020-09-01,21.815372467041016
2020-09-02,21.741493225097656
2020-09-03,21.804821014404297
2020-09-04,21.646509170532227
2020-09-07,21.614845275878906
2020-09-08,21.741493225097656
2020-09-09,21.59373664855957
2020-09-10,21.783710479736328
2020-09-11,21.794261932373047
2020-09-14,22.06867218017578
2020-09-15,22.15310287475586
2020-09-16,22.490835189819336
2020-09-17,22.248088836669922
2020-09-18,22.22698211669922
2020-09-21,22.047563552856445
2020-09-22,21.76259994506836
2020-09-23,21.730937957763672
2020-09-24,21.203231811523438
2020-09-25,21.245452880859375
2020-09-28,21.59373664855957
2020-09-29,21.646509170532227
2020-09-30,21.741493225097656
2020-10-05,21.75204849243164
2020-10-06,22.005346298217773
2020-10-07,22.121440887451172
2020-10-08,22.41695785522461
2020-10-12,22.59638023376465
2020-10-13,22.606931686401367
2020-10-14,22.522493362426758
2020-10-15,22.311416625976562
2020-10-16,22.216426849365234
2020-10-19,22.50139045715332
2020-10-20,22.374740600585938
2020-10-21,22.364185333251953
2020-10-22,22.395849227905273
2020-10-23,22.395849227905273
2020-10-26,22.395849227905273
2020-10-27,22.269201278686523
2020-10-28,22.16365623474121
2020-10-29,21.92091178894043
2020-10-30,21.741493225097656
2020-11-02,21.8259220123291
2020-11-03,22.079225540161133
2020-11-04,22.406400680541992
2020-11-05,22.385295867919922
2020-11-06,22.522493362426758
2020-11-09,22.818016052246094
2020-11-10,22.606931686401367
2020-11-11,22.955219268798828
2020-11-12,22.965768814086914
2020-11-13,23.060760498046875
2020-11-16,23.81010627746582
2020-11-17,23.97896957397461
2020-11-18,24.137277603149414
2020-11-19,24.095064163208008
2020-11-20,24.06340217590332
2020-11-23,24.369468688964844
2020-11-24,24.253376007080078
2020-11-25,24.052845001220703
2020-11-26,24.242816925048828
2020-11-27,24.200603485107422
2020-11-30,23.9156436920166
2020-12-01,24.126724243164062
2020-12-02,24.358917236328125
2020-12-03,24.358917236328125
2020-12-04,24.759973526000977
2020-12-07,24.992164611816406
2020-12-08,25.3404483795166
2020-12-09,25.3404483795166
2020-12-10,25.034378051757812
2020-12-11,25.066041946411133
2020-12-14,24.960500717163086
2020-12-15,24.70720672607422
2020-12-16,25.171581268310547
2020-12-17,25.034378051757812
2020-12-18,24.9499454498291
2020-12-21,25.19269371032715
2020-12-22,24.90772819519043
2020-12-23,24.93939208984375
2020-12-24,25.076597213745117
2020-12-25,25.108259201049805
2020-12-28,25.329896926879883
2020-12-29,25.30879020690918
2020-12-30,25.667627334594727
2020-12-31,25.80483055114746
2021-01-04,26.24810218811035
2021-01-05,26.30087661743164
2021-01-06,26.58583641052246
2021-01-07,27.208526611328125
2021-01-08,27.694015502929688
2021-01-11,27.926212310791016
2021-01-12,27.883995056152344
2021-01-13,28.559457778930664
2021-01-14,28.295604705810547
2021-01-15,28.390588760375977
2021-01-18,28.369478225708008
2021-01-19,29.118824005126953
2021-01-20,29.171594619750977
2021-01-21,30.184789657592773
2021-01-22,29.645586013793945
2021-01-25,29.246572494506836
2021-01-26,28.6534481048584
2021-01-27,28.696578979492188
2021-01-28,28.114240646362305
2021-01-29,27.65052032470703
2021-02-01,28.200511932373047
2021-02-02,28.998537063598633
2021-02-03,28.976974487304688
2021-02-04,28.804420471191406
2021-02-05,29.074026107788086
2021-02-17,30.3142032623291
2021-02-18,30.27106475830078
2021-02-19,29.947547912597656
2021-02-22,29.93675994873047
2021-02-23,29.872051239013672
2021-02-24,29.42990493774414
2021-02-25,29.667152404785156
2021-02-26,28.772066116333008
2021-03-02,28.782854080200195
2021-03-03,29.20343017578125
2021-03-04,28.631874084472656
2021-03-05,28.459331512451172
2021-03-08,28.437761306762695
2021-03-09,28.32992172241211
2021-03-10,28.448543548583984
2021-03-11,29.052459716796875
2021-03-12,29.171083450317383
2021-03-15,29.09559440612793
2021-03-16,29.192655563354492
2021-03-17,28.94461441040039
2021-03-18,29.09559440612793
2021-03-19,28.642658233642578
2021-03-22,28.772066116333008
2021-03-23,28.815204620361328
2021-03-24,28.362272262573242
2021-03-25,28.459331512451172
2021-03-26,28.976974487304688
2021-03-29,29.214218139648438
2021-03-30,29.311275482177734
2021-03-31,29.063243865966797
2021-04-01,29.278921127319336
2021-04-07,29.7210750579834
2021-04-08,29.818132400512695
2021-04-09,29.75342559814453
2021-04-12,29.58087921142578
2021-04-13,29.58087921142578
2021-04-14,29.74264144897461
2021-04-15,29.990673065185547
2021-04-16,30.033811569213867
2021-04-19,30.087736129760742
2021-04-20,30.033811569213867
2021-04-21,29.76420783996582
2021-04-22,29.74264144897461
2021-04-23,30.01224136352539
2021-04-26,30.454395294189453
2021-04-27,30.46518325805664
2021-04-28,30.281850814819336
2021-04-29,30.32498550415039
2021-05-03,29.818132400512695
2021-05-04,29.559314727783203
2021-05-05,29.278921127319336
2021-05-06,29.537744522094727
2021-05-07,30.066171646118164
2021-05-10,29.861268997192383
2021-05-11,28.739717483520508
2021-05-12,27.909339904785156
2021-05-13,27.499542236328125
2021-05-14,27.81228256225586
2021-05-17,27.28386116027832
2021-05-18,28.534822463989258
2021-05-19,28.3407039642334
2021-05-20,28.146591186523438
2021-05-21,28.545608520507812
2021-05-24,28.502464294433594
2021-05-25,28.987749099731445
2021-05-26,29.009319305419922
2021-05-27,28.804420471191406
2021-05-28,29.289710998535156
2021-05-31,29.570100784301758
2021-06-01,29.699508666992188
2021-06-02,29.699508666992188
2021-06-03,29.67793846130371
2021-06-04,29.537744522094727
2021-06-07,29.613237380981445
2021-06-08,29.44068717956543
2021-06-09,29.225006103515625
2021-06-10,29.67793846130371
2021-06-11,29.78577423095703
2021-06-15,29.947547912597656
2021-06-16,29.915185928344727
2021-06-17,29.82891845703125
2021-06-18,29.76420783996582
2021-06-21,29.052459716796875
2021-06-22,29.084808349609375
2021-06-23,29.559314727783203
2021-06-24,29.48382568359375
2021-06-25,29.537744522094727
2021-06-28,29.591659545898438
2021-06-29,29.67793846130371
2021-06-30,29.969106674194336
2021-07-01,29.82891845703125
2021-07-02,29.82891845703125
2021-07-05,30.109304428100586
2021-07-06,30.141651153564453
2021-07-07,29.97989273071289
2021-07-08,29.947547912597656
2021-07-09,29.710290908813477
2021-07-12,29.97989273071289
2021-07-13,30.227928161621094
2021-07-14,30.30341148376465
2021-07-15,30.58380699157715
2021-07-16,30.174009323120117
2021-07-19,29.82891845703125
2021-07-20,29.591659545898438
2021-07-21,29.559226989746094
2021-07-22,29.764652252197266
2021-07-23,29.764652252197266
2021-07-26,29.505172729492188
2021-07-27,29.494356155395508
2021-07-28,29.029451370239258
2021-07-29,29.51598358154297
2021-07-30,29.418678283691406
2021-08-02,29.818710327148438
2021-08-03,29.937641143798828
2021-08-04,30.110628128051758
2021-08-05,30.056568145751953
2021-08-06,30.013324737548828
2021-08-09,29.92682456970215
2021-08-10,29.764652252197266
2021-08-11,29.66734504699707
2021-08-12,29.6132869720459
2021-08-13,29.332181930541992
2021-08-16,29.267316818237305
2021-08-17,29.051082611083984
2021-08-18,29.170007705688477
2021-08-19,28.499679565429688
2021-08-20,28.272634506225586
2021-08-23,29.051082611083984
2021-08-24,29.137571334838867
2021-08-25,29.418678283691406
2021-08-26,29.62409782409668
2021-08-27,29.872764587402344
2021-08-30,30.164688110351562
2021-08-31,30.348482131958008
2021-09-01,30.489032745361328
2021-09-02,30.251178741455078
2021-09-03,30.68364906311035
2021-09-06,30.824201583862305
2021-09-07,30.68364906311035
2021-09-08,30.413358688354492
2021-09-09,30.33767318725586
2021-09-10,30.6944637298584
2021-09-13,30.586341857910156
2021-09-14,30.618778228759766
2021-09-15,30.434974670410156
2021-09-16,30.2944278717041
2021-09-17,30.38091468811035
2021-09-22,29.66734504699707
2021-09-23,29.840333938598633
2021-09-24,30.19712257385254
2021-09-27,30.272802352905273
2021-09-28,30.056568145751953
2021-09-29,29.407859802246094
2021-09-30,29.63491439819336
2021-10-01,28.964580535888672
2021-10-04,28.791595458984375
2021-10-05,28.74835205078125
2021-10-06,28.7591609954834
2021-10-07,29.267316818237305
2021-10-08,29.01864242553711
2021-10-12,28.726730346679688
2021-10-13,28.629419326782227
2021-10-14,28.705101013183594
2021-10-15,29.461925506591797
2021-10-18,29.37543296813965
2021-10-19,29.6132869720459
2021-10-20,29.537607192993164
2021-10-21,29.42949104309082
2021-10-22,29.51598358154297
2021-10-25,29.494356155395508
2021-10-26,29.743032455444336
2021-10-27,29.743032455444336
2021-10-28,29.656530380249023
2021-10-29,29.364622116088867
2021-11-01,29.51598358154297
2021-11-02,29.461925506591797
2021-11-03,29.537607192993164
2021-11-04,29.440298080444336
2021-11-05,29.861953735351562
2021-11-08,30.09981346130371
2021-11-09,30.42416763305664
2021-11-10,30.38091468811035
2021-11-11,30.110628128051758
2021-11-12,30.207929611206055
2021-11-15,30.478221893310547
2021-11-16,30.53228187561035
2021-11-17,30.629592895507812
2021-11-18,30.802570343017578
2021-11-19,30.87826156616211
2021-11-22,30.802570343017578
2021-11-23,30.51066017150879
2021-11-24,30.38091468811035
2021-11-25,30.370107650756836
2021-11-26,29.872764587402344
2021-11-29,29.872764587402344
2021-11-30,29.840333938598633
2021-12-01,30.33767318725586
2021-12-02,30.66202735900879
2021-12-03,30.651212692260742
2021-12-06,30.564722061157227
2021-12-07,30.66202735900879
2021-12-08,30.78095817565918
2021-12-09,30.705272674560547
2021-12-10,30.6944637298584
2021-12-13,30.59714698791504
2021-12-14,30.2944278717041
2021-12-15,30.33767318725586
2021-12-16,30.716083526611328
2021-12-17,30.68364906311035
2021-12-20,30.413358688354492
2021-12-21,30.67283821105957
2021-12-22,30.67283821105957
2021-12-23,30.8458194732666
2021-12-24,30.93231964111328
2021-12-27,31.170169830322266
2021-12-28,31.418840408325195
2021-12-29,31.55939483642578
2021-12-30,31.46209716796875
2022-01-03,31.65670394897461
2022-01-04,32.34864807128906
2022-01-05,32.28377914428711
2022-01-06,31.98105239868164
2022-01-07,31.699949264526367
2022-01-10,31.90536880493164
2022-01-11,32.06755065917969
2022-01-12,32.337833404541016
2022-01-13,32.500022888183594
2022-01-14,32.500022888183594
2022-01-17,32.86761474609375
2022-01-18,32.500022888183594
2022-01-19,32.11079406738281
2022-01-20,32.240535736083984
2022-01-21,31.522357940673828
2022-01-24,31.8206787109375
2022-01-25,31.301380157470703
2022-01-26,31.279277801513672
2022-02-07,31.44502067565918
2022-02-08,31.577606201171875
2022-02-09,31.68808937072754
2022-02-10,32.052703857421875
2022-02-11,32.03060531616211
2022-02-14,31.533411026000977
2022-02-15,31.389772415161133
2022-02-16,31.909069061279297
2022-02-17,31.931163787841797
2022-02-18,31.8427734375
2022-02-21,31.776485443115234
2022-02-22,31.345582962036133
2022-02-23,31.43396759033203
2022-02-24,30.671600341796875
2022-02-25,30.605304718017578
2022-03-01,31.036211013793945
2022-03-02,30.85942840576172
2022-03-03,30.925722122192383
2022-03-04,30.594255447387695
2022-03-07,29.61090660095215
2022-03-08,28.98112678527832
2022-03-09,29.279441833496094
2022-03-10,30.130207061767578
2022-03-11,29.699296951293945
2022-03-14,29.699296951293945
2022-03-15,29.091611862182617
2022-03-16,29.213150024414062
2022-03-17,30.14124870300293
2022-03-18,30.074962615966797
2022-03-21,30.273836135864258
2022-03-22,30.22964859008789
2022-03-23,30.51691246032715
2022-03-24,30.494815826416016
2022-03-25,30.53901481628418
2022-03-28,30.20754623413086
2022-03-29,30.240694046020508
2022-03-30,30.616355895996094
2022-03-31,30.51691246032715
2022-04-01,30.262788772583008
2022-04-06,30.108108520507812
2022-04-07,29.566713333129883
2022-04-08,29.732450485229492
2022-04-11,29.26839256286621
2022-04-12,29.290491104125977
2022-04-13,29.842939376831055
2022-04-14,29.732450485229492
2022-04-15,29.224199295043945
2022-04-18,29.06951332092285
2022-04-19,29.168954849243164
2022-04-20,29.312589645385742
2022-04-21,29.334688186645508
2022-04-22,29.08056640625
2022-04-25,28.56126594543457
2022-04-26,28.56126594543457
2022-04-27,27.964630126953125
2022-04-28,28.086166381835938
2022-04-29,28.450780868530273
2022-05-03,28.24085235595703
2022-05-04,28.24085235595703
2022-05-05,28.56126594543457
2022-05-06,27.98672866821289
2022-05-09,27.522676467895508
2022-05-10,27.401140213012695
2022-05-11,27.445331573486328
2022-05-12,26.793453216552734
2022-05-13,27.03652572631836
2022-05-16,27.180160522460938
2022-05-17,27.478477478027344
2022-05-18,27.77680015563965
2022-05-19,27.246458053588867
2022-05-20,27.544776916503906
2022-05-23,27.600017547607422
2022-05-24,27.290651321411133
2022-05-25,27.500579833984375
2022-05-26,27.15806770324707
2022-05-27,27.732606887817383
2022-05-30,28.406587600708008
2022-05-31,28.68280601501465
2022-06-01,28.539169311523438
2022-06-02,28.24085235595703
2022-06-06,28.43973159790039
2022-06-07,28.1524600982666
2022-06-08,28.461830139160156
2022-06-09,28.373435974121094
2022-06-10,28.086166381835938
2022-06-13,27.301700592041016
2022-06-14,27.257505416870117
2022-06-15,27.124919891357422
2022-06-16,27.069671630859375
2022-06-17,26.705060958862305
2022-06-20,26.46198844909668
2022-06-21,27.003381729125977
2022-06-22,26.406742095947266
2022-06-23,26.053180694580078
2022-06-24,26.108421325683594
2022-06-27,26.727161407470703
2022-06-28,26.47303581237793
2022-06-29,26.252059936523438
2022-06-30,25.589128494262695
2022-07-01,24.649978637695312
2022-07-04,24.406902313232422
2022-07-05,24.528438568115234
2022-07-06,24.05333709716797
2022-07-07,24.771514892578125
2022-07-08,25.025636672973633
2022-07-11,24.804662704467773
2022-07-12,24.208023071289062
2022-07-13,25.069835662841797
2022-07-14,25.191370010375977
2022-07-15,25.52283477783203
2022-07-18,25.63507080078125
2022-07-19,25.657520294189453
2022-07-20,25.825876235961914
2022-07-21,26.117692947387695
2022-07-22,26.218708038330078
2022-07-25,26.196256637573242
2022-07-26,25.96056365966797
2022-07-27,26.196256637573242
2022-07-28,26.24115753173828
2022-07-29,26.48807716369629
2022-08-01,26.409515380859375
2022-08-02,25.988922119140625
2022-08-03,26.1463623046875
2022-08-04,26.213838577270508
2022-08-05,26.877334594726562
2022-08-08,26.82110595703125
2022-08-09,26.798614501953125
2022-08-10,26.517473220825195
2022-08-11,27.001041412353516
2022-08-12,27.16972541809082
2022-08-15,27.41713523864746
2022-08-16,27.462116241455078
2022-08-17,27.47336196899414
2022-08-18,27.293426513671875
2022-08-19,27.338411331176758
2022-08-22,27.001041412353516
2022-08-23,26.584943771362305
2022-08-24,26.517473220825195
2022-08-25,26.76487922668457
2022-08-26,26.899826049804688
2022-08-29,26.213838577270508
2022-08-30,26.258819580078125
2022-08-31,26.44999885559082
2022-09-01,25.898956298828125
2022-09-02,25.617813110351562
2022-09-05,25.674039840698242
2022-09-06,25.842727661132812
2022-09-07,25.235458374023438
2022-09-08,25.415390014648438
2022-09-12,25.955184936523438
2022-09-13,26.090137481689453
2022-09-14,25.561582565307617
2022-09-15,25.606565475463867
2022-09-16,25.314180374145508
2022-09-19,25.20172119140625
2022-09-20,25.426633834838867
2022-09-21,25.212966918945312
2022-09-22,24.90932846069336
2022-09-23,24.67317008972168
2022-09-26,24.212095260620117
2022-09-27,24.178356170654297
2022-09-28,23.672298431396484
2022-09-29,23.59357452392578
2022-09-30,23.26744842529297
2022-10-03,22.986305236816406
2022-10-04,23.571086883544922
2022-10-05,24.122127532958984
2022-10-06,24.290815353393555
2022-10-07,23.885967254638672
2022-10-11,22.64893341064453
2022-10-12,22.536479949951172
2022-10-13,22.266582489013672
2022-10-14,22.907588958740234
2022-10-17,22.480249404907227
2022-10-18,22.73889923095703
2022-10-19,22.435266494750977
2022-10-20,22.311561584472656
2022-10-21,22.244089126586914
2022-10-24,22.176610946655273
2022-10-25,21.74927520751953
2022-10-26,21.951698303222656
2022-10-27,22.266582489013672
2022-10-28,21.985437393188477
2022-10-31,22.27782440185547
2022-11-01,22.401527404785156
2022-11-02,22.491497039794922
2022-11-03,22.19910430908203
2022-11-04,22.23284149169922
2022-11-07,22.61519432067871
2022-11-08,22.851356506347656
2022-11-09,23.503612518310547
2022-11-10,23.278696060180664
2022-11-11,24.51572608947754
2022-11-14,24.740646362304688
2022-11-15,25.79774284362793
2022-11-16,25.752763748168945
2022-11-17,25.764007568359375
2022-11-18,25.696533203125
2022-11-21,25.606565475463867
2022-11-22,25.820236206054688
2022-11-23,26.000165939331055
2022-11-24,26.247570037841797
2022-11-25,26.247570037841797
2022-11-28,25.719024658203125
2022-11-29,25.955184936523438
2022-11-30,26.168851852416992
2022-12-01,26.618684768676758
2022-12-02,26.382522583007812
2022-12-05,26.416257858276367
2022-12-06,25.932695388793945
2022-12-07,25.775251388549805
2022-12-08,25.47161865234375
2022-12-09,25.865219116210938
2022-12-12,25.617813110351562
2022-12-13,25.505355834960938
2022-12-14,25.820236206054688
2022-12-15,25.842727661132812
2022-12-16,25.415390014648438
2022-12-19,25.269195556640625
2022-12-20,24.808122634887695
2022-12-21,24.90932846069336
2022-12-22,25.325422286987305
2022-12-23,24.89808464050293
2022-12-26,24.98805046081543
2022-12-27,25.100507736206055
2022-12-28,24.740646362304688
2022-12-29,24.62818717956543
2022-12-30,24.785627365112305
2023-01-03,24.90932846069336
2023-01-04,24.853099822998047
2023-01-05,25.03303337097168
2023-01-06,25.14549446105957
2023-01-09,26.04515266418457
2023-01-10,26.1463623046875
2023-01-11,26.168851852416992
2023-01-12,26.056396484375
2023-01-13,26.360031127929688
2023-01-16,26.562456130981445
2023-01-17,26.562456130981445
2023-01-30,27.75833511352539
2023-01-31,27.20639419555664
2023-02-01,27.36737632751465
2023-02-02,27.827333450317383
2023-02-03,27.827333450317383
2023-02-06,27.42487144470215
2023-02-07,27.36737632751465
2023-02-08,27.792835235595703
2023-02-09,27.80433464050293
2023-02-10,27.827333450317383
2023-02-13,27.769838333129883
2023-02-14,27.976818084716797
2023-02-15,27.332881927490234
2023-02-16,27.666349411010742
2023-02-17,27.30988121032715
2023-02-20,27.36737632751465
2023-02-21,27.355876922607422
2023-02-22,27.056907653808594
2023-02-23,27.459367752075195
2023-02-24,27.321382522583008
2023-03-01,27.4478702545166
2023-03-02,27.42487144470215
2023-03-03,27.4478702545166
2023-03-06,27.712343215942383
2023-03-07,27.896326065063477
2023-03-08,27.666349411010742
2023-03-09,27.643348693847656
2023-03-10,27.20639419555664
2023-03-13,27.321382522583008
2023-03-14,27.022409439086914
2023-03-15,27.045408248901367
2023-03-16,26.918922424316406
2023-03-17,27.355876922607422
2023-03-20,27.160398483276367
2023-03-21,27.286884307861328
2023-03-22,27.80433464050293
2023-03-23,28.02281379699707
2023-03-24,28.103307723999023
2023-03-27,27.930822372436523
2023-03-28,27.689346313476562
2023-03-29,27.735342025756836
2023-03-30,27.873329162597656
2023-03-31,27.965320587158203
2023-04-06,27.827333450317383
2023-04-07,27.827333450317383
2023-04-10,27.827333450317383
2023-04-11,27.792835235595703
2023-04-12,27.72384262084961
2023-04-13,27.48236656188965
2023-04-14,27.746843338012695
2023-04-17,27.677846908569336
2023-04-18,27.585853576660156
2023-04-19,27.378875732421875
2023-04-20,27.344377517700195
2023-04-21,27.275386810302734
2023-04-24,27.171894073486328
2023-04-25,26.8154296875
2023-04-26,26.700441360473633
2023-04-27,26.67744255065918
2023-04-28,26.999412536621094
2023-05-02,27.068403244018555
2023-05-03,26.95341682434082
2023-05-04,27.022409439086914
2023-05-05,27.091405868530273
2023-05-08,27.26388931274414
2023-05-09,27.344377517700195
2023-05-10,27.091405868530273
2023-05-11,27.033910751342773
2023-05-12,26.95341682434082
2023-05-15,26.95341682434082
2023-05-16,27.275386810302734
2023-05-17,27.72384262084961
2023-05-18,28.091808319091797
2023-05-19,28.17230224609375
2023-05-22,28.126304626464844
2023-05-23,28.103307723999023
2023-05-24,27.965320587158203
2023-05-25,28.29878807067871
2023-05-26,28.965723037719727
2023-05-29,29.14970588684082
2023-05-30,29.14970588684082
2023-05-31,29.01171875
2023-06-01,28.7817440032959
2023-06-02,29.14970588684082
2023-06-05,29.057716369628906
2023-06-06,29.138206481933594
2023-06-07,29.460176467895508
2023-06-08,29.17270278930664
2023-06-09,29.391183853149414
2023-06-12,29.667156219482422
2023-06-13,30.253599166870117
2023-06-14,30.24209976196289
2023-06-15,30.334091186523438
2023-06-16,30.253599166870117
2023-06-19,30.184608459472656
2023-06-20,30.02362632751465
2023-06-21,30.02362632751465
2023-06-26,29.83963966369629
2023-06-27,29.644155502319336
2023-06-28,29.690156936645508
2023-06-29,29.67865753173828
2023-06-30,29.690156936645508
2023-07-03,30.05811882019043
2023-07-04,30.127111434936523
2023-07-05,30.081117630004883
2023-07-06,29.414182662963867
2023-07-07,29.36818504333496
2023-07-10,29.31068992614746
2023-07-11,29.713150024414062
2023-07-12,29.770645141601562
2023-07-13,30.10411262512207
2023-07-14,30.41458511352539
2023-07-17,30.357091903686523
2023-07-18,30.298757553100586
2023-07-19,30.042085647583008
2023-07-20,30.18208885192871
2023-07-21,29.6804141998291
2023-07-24,29.692079544067383
2023-07-25,30.065418243408203
2023-07-26,29.983749389648438
2023-07-27,30.217084884643555
2023-07-28,30.217084884643555
2023-07-31,30.053752899169922
2023-08-01,30.20542335510254
2023-08-02,29.832082748413086
2023-08-04,29.692079544067383
2023-08-07,29.983749389648438
2023-08-08,29.633745193481445
2023-08-09,29.6804141998291
2023-08-10,29.493745803833008
2023-08-11,29.47041130065918
2023-08-14,29.050405502319336
2023-08-15,29.09707260131836
2023-08-16,28.945405960083008
2023-08-17,29.07373809814453
2023-08-18,28.89873695373535
2023-08-21,28.700401306152344
2023-08-22,28.933734893798828
2023-08-23,29.13207244873047
2023-08-24,29.633745193481445
2023-08-25,29.06207275390625
2023-08-28,29.24873924255371
2023-08-29,29.412078857421875
2023-08-30,29.5404109954834
2023-08-31,29.33041000366211
2023-09-01,29.3770751953125
2023-09-04,29.575410842895508
2023-09-05,29.50541114807129
2023-09-06,29.400407791137695
2023-09-07,29.13207244873047
2023-09-08,29.003738403320312
2023-09-11,28.887069702148438
2023-09-12,29.178741455078125
2023-09-13,29.213741302490234
2023-09-14,29.622079849243164
2023-09-15,29.71541404724121
2023-09-18,29.400407791137695
2023-09-19,29.27207374572754
2023-09-20,29.108739852905273
2023-09-21,28.642066955566406
2023-09-22,28.61873435974121
2023-09-25,28.8287353515625
2023-09-26,28.49039649963379
2023-09-27,28.502063751220703
2023-09-28,28.61873435974121
2023-10-02,28.9920711517334
2023-10-03,28.817068099975586
2023-10-04,28.443729400634766
2023-10-05,28.852067947387695
2023-10-06,28.957069396972656
2023-10-11,29.4587459564209
2023-10-12,29.703746795654297
2023-10-13,29.622079849243164
2023-10-16,29.4587459564209
2023-10-17,29.528745651245117
2023-10-18,29.120407104492188
2023-10-19,29.13207244873047
2023-10-20,29.260408401489258
2023-10-23,28.89873695373535
2023-10-24,28.922069549560547
2023-10-25,28.980403900146484
2023-10-26,28.408727645874023
2023-10-27,28.537065505981445
2023-10-30,28.467063903808594
2023-10-31,28.268728256225586
2023-11-01,28.408727645874023
2023-11-02,29.050405502319336
