date,observed,trend,seasonal_132,cycle_level,remainder,abs_remainder,rolling_remainder_sd
1904-10-01,90.4,66.30849324444723,35.75409608087254,102.06258932531978,-11.662589325319772,11.662589325319772,14.08782587113481
1904-11-01,63.4,66.18812025455806,7.811544079146115,73.99966433370417,-10.599664333704176,10.599664333704176,14.055002713223365
1904-12-01,91.1,66.0679318869392,37.3176471561727,103.3855790431119,-12.285579043111909,12.285579043111909,14.187643286005535
1905-01-01,91.2,65.94787833293051,46.136777603466854,112.08465593639737,-20.884655936397365,20.884655936397365,14.479002603282797
1905-02-01,143.0,65.82790856062853,83.31150013359061,149.13940869421913,-6.139408694219142,6.139408694219142,14.321177300419071
1905-03-01,94.3,65.7079705801308,48.74431865447317,114.45228923460397,-20.152289234603977,20.152289234603977,13.750605642706457
1905-04-01,65.5,65.58801070506566,96.15279236286645,161.74080306793212,-96.2408030679321,96.2408030679321,20.660862771401167
1905-05-01,79.9,65.46797381297192,61.615447026938945,127.08342083991087,-47.18342083991086,47.18342083991086,21.615580098104143
1905-06-01,81.6,65.34780244981165,44.91823591436795,110.2660383641796,-28.666038364179606,28.666038364179606,21.79957006164398
1905-07-01,121.6,65.22743845202076,45.52292070743439,110.75035915945514,10.849640840544836,10.849640840544836,21.997470475308404
1905-08-01,98.1,65.10682258531028,23.263026995513627,88.36984958082391,9.730150419176084,9.730150419176084,21.906049721936256
1905-09-01,91.8,64.9858913115665,37.8615481454474,102.8474394570139,-11.047439457013908,11.047439457013908,21.578592682546045
1905-10-01,131.2,64.86457615656698,59.875093412051136,124.73966956861813,6.460330431381863,6.460330431381863,21.330361089461352
1905-11-01,178.7,64.74280484141072,94.52653953685294,159.26934437826367,19.430655621736335,19.430655621736335,21.68038277044068
1905-12-01,92.5,64.62049947296674,32.872153204202355,97.4926526771691,-4.992652677169097,4.992652677169097,21.543325009134755
1906-01-01,75.8,64.49757499209575,63.239505646874406,127.73708063897016,-51.93708063897016,51.93708063897016,22.43865017455683
